instance,algo,seed,phi,nv,dist,fuel,emis,IF,plow,pmed,phigh,lam,runtime,iters,budget,error
C103,HGLS,3,"(0.85, 1.0, 1.18)",10,1217.583097407677,336.626027220906,875.2276707743556,0.2764706802661825,93.52632132852426,6.473678671475735,0.0,0.40680294519849003,20.15136694908142,143,20.0,
C107,GLS,1,"(0.85, 1.0, 1.18)",11,1539.184613859689,446.0719868571971,1159.7871658287124,0.28981058077147637,70.49039972786242,20.78360343609754,8.725996836039998,0.38622530855154485,3.2186927795410156,35,3.0,
C103,ALNS,3,"(0.85, 1.0, 1.18)",10,1362.9822093657237,390.72744214432146,1015.8913495752358,0.2866709774048702,72.66715231436038,26.636812703281315,0.6960349823582744,0.4104279525906673,8.136539459228516,38,8.0,
C103,RGLS,1,"(0.85, 1.0, 1.18)",10,883.1130059490398,256.0197135078583,665.6512551204315,0.2899059483703629,80.11767787874533,19.882322121254678,0.0,0.4286923999421908,60.1000816822052,403,60.0,
C103,ALNS,1,"(0.85, 1.0, 1.18)",10,1304.6988663435745,394.2682776939028,1025.0975220041473,0.3021910173025916,74.82359423062957,17.36744423879661,7.808961530573832,0.4422498362541841,20.137181282043457,88,20.0,
C103,RGLS,2,"(0.85, 1.0, 1.18)",10,879.3004708598177,251.5778377597145,654.1023781752577,0.28611134202363264,89.79937623846621,10.200623761533791,0.0,0.4318643993486216,60.14039373397827,382,60.0,
C107,GLS,2,"(0.85, 1.0, 1.18)",11,1261.9940087013915,354.17793347707334,920.8626270403907,0.2806494571567159,73.12388516307774,24.40058813170645,2.475526705215821,0.3754887153206209,3.192751884460449,27,3.0,
C107,GLS,1,"(0.85, 1.0, 1.18)",11,1121.924495167062,302.104289412269,785.4711524718995,0.26927328061170785,92.66399314220338,7.33600685779662,0.0,0.37654120739217367,8.113181829452515,94,8.0,
C103,ALNS,2,"(0.85, 1.0, 1.18)",10,1117.6215466624667,315.4776339616792,820.241848300366,0.282275905384774,92.29689302379761,7.703106976202358,0.0,0.422884495343289,20.284810543060303,103,20.0,
C103,RGLS,3,"(0.85, 1.0, 1.18)",10,997.0878028811144,279.3473921302421,726.3032195386295,0.2801632828353327,87.84533930172189,12.15466069827812,0.0,0.4088834472487288,60.57149887084961,378,60.0,
C107,GLS,3,"(0.85, 1.0, 1.18)",10,1335.732045799612,428.76513073187965,1114.7893399028871,0.3209963645629293,35.72220811491319,42.684258927060206,21.593532958026554,0.4137961245242373,3.2056853771209717,14,3.0,
C107,GLS,2,"(0.85, 1.0, 1.18)",11,1031.2210205545816,286.05999144847505,743.7559777660351,0.27739930213470093,87.50921471363124,7.058595066889044,5.432190219479714,0.378873978165926,8.334272146224976,70,8.0,
